Wavelength,405_Ex,405_Dichroic,405_Em,488_Ex,488_Dichroic,488_Em,561_Ex,561_Dichroic,561_Em,640_Ex,640_Dichroic,640_Em,Quad_Ex,Quad_Dichroic,Quad_Em
626,4.36E-05,0.965351798,1.00E-07,1.00E-07,0.970606091,1.00E-07,1.00E-07,0.975108542,0.997408978,0.996073146,0.000608581,1.00E-07,0.0119,0.0878,0.00000528
627,3.68E-05,0.964714887,1.00E-07,1.00E-07,0.97102596,1.00E-07,1.00E-07,0.978977939,0.993767291,0.997541381,0.000624249,1.00E-07,0.0423,0.065,0.00000292
628,3.01E-05,0.964132921,1.00E-07,1.00E-07,0.970820709,1.00E-07,1.00E-07,0.979768941,0.991606324,0.996503951,0.000668066,1.00E-07,0.157,0.0505,0.00000172
629,2.67E-05,0.963692211,1.00E-07,1.00E-07,0.970006764,1.00E-07,1.00E-07,0.977044586,0.992450054,0.995282665,0.000747086,1.00E-07,0.461,0.0416,0.00000101
630,2.68E-05,0.96345368,1.00E-07,1.00E-07,0.96871101,1.00E-07,1.00E-07,0.972453381,0.994407572,0.995490357,0.000873757,1.00E-07,0.81,0.0356,6.84E-07
631,3.13E-05,0.96344224,1.00E-07,1.00E-07,0.967145854,1.00E-07,1.00E-07,0.968677627,0.994704394,0.990815984,0.001068832,1.00E-07,0.949,0.0319,5.78E-07
632,4.28E-05,0.963643448,1.00E-07,1.00E-07,0.965568176,1.00E-07,1.00E-07,0.967838497,0.992929006,0.99455255,0.001365554,1.00E-07,0.967,0.0296,4.63E-07
633,6.63E-05,0.964007867,1.00E-07,1.00E-07,0.964232469,1.00E-07,1.00E-07,0.970483144,0.991252672,0.992114667,0.001814034,1.00E-07,0.956,0.0282,4.27E-07
634,9.19E-05,0.964461769,1.00E-07,1.00E-07,0.963347521,1.00E-07,1.00E-07,0.97546666,0.991672151,0.992817694,0.002479595,1.00E-07,0.946,0.0277,3.54E-07
635,7.56E-05,0.964922056,1.00E-07,1.00E-07,0.963043487,1.00E-07,1.00E-07,0.980509412,0.99370823,0.99657146,0.003416409,1.00E-07,0.945,0.0277,2.86E-07
636,4.52E-05,0.965312516,1.00E-07,1.00E-07,0.963353041,1.00E-07,1.00E-07,0.983225397,0.995008144,0.992594525,0.004590026,1.00E-07,0.956,0.0278,3.56E-07
637,2.85E-05,0.965578166,1.00E-07,1.00E-07,0.964207813,1.00E-07,1.00E-07,0.982332412,0.994020254,0.993648999,0.005788883,1.00E-07,0.969,0.0282,3.66E-07
638,2.08E-05,0.96569476,1.00E-07,1.00E-07,0.965449984,1.00E-07,1.00E-07,0.978387665,0.991743314,0.994408811,0.006713434,1.00E-07,0.974,0.0287,3.31E-07
639,1.74E-05,0.965671606,1.00E-07,1.00E-07,0.966857794,1.00E-07,1.00E-07,0.9734518,0.990625711,0.990401894,0.007260478,1.00E-07,0.975,0.029,3.98E-07
640,1.65E-05,0.965547354,1.00E-07,1.00E-07,0.968182174,1.00E-07,1.00E-07,0.969901985,0.991958517,0.993514026,0.007602378,1.00E-07,0.976,0.0295,4.09E-07
641,1.74E-05,0.965380071,1.00E-07,1.00E-07,0.969189431,1.00E-07,1.00E-07,0.969247234,0.994553494,0.993048106,0.007998784,1.00E-07,0.983,0.0302,4.93E-07
642,1.97E-05,0.965234056,1.00E-07,1.31E-06,0.969702542,1.00E-07,1.00E-07,0.971551737,0.99593916,0.995513403,0.008673362,1.00E-07,0.961,0.0313,5.86E-07
643,2.31E-05,0.965166202,1.00E-07,1.00E-07,0.96963237,1.00E-07,1.00E-07,0.975524338,0.99484336,0.997469818,0.009833705,1.00E-07,0.815,0.0329,8.60E-07
644,2.61E-05,0.965214715,1.00E-07,1.00E-07,0.9689918,1.00E-07,1.00E-07,0.979113689,0.992428666,0.996644193,0.01174976,1.00E-07,0.519,0.0347,0.0000011
645,2.64E-05,0.965392138,1.00E-07,1.00E-07,0.967889687,1.00E-07,1.00E-07,0.980431788,0.991026817,0.995047233,0.014864416,1.00E-07,0.242,0.0373,0.00000186
646,2.39E-05,0.965683638,1.00E-07,1.00E-07,0.96650673,1.00E-07,1.00E-07,0.978680228,0.991810595,0.995373418,0.019977359,1.00E-07,0.0969,0.0409,0.0000029
647,2.05E-05,0.966050593,1.00E-07,1.00E-07,0.965059733,1.00E-07,1.00E-07,0.974572531,0.993751516,0.487014453,0.028603135,1.00E-07,0.0383,0.0475,0.00000548
648,1.79E-05,0.966438615,1.00E-07,1.75E-07,0.963762553,1.00E-07,1.00E-07,0.969951912,0.994751942,0.00353798,0.043702627,1.00E-07,0.0158,0.0556,0.0000102
649,1.65E-05,0.966788427,1.00E-07,5.44E-07,0.962791212,1.00E-07,1.00E-07,0.966865369,0.993796114,9.33E-05,0.071100149,1.00E-07,0.00654,0.0675,0.0000218
650,1.65E-05,0.967047507,1.00E-07,1.00E-07,0.962258276,1.00E-07,1.00E-07,0.966666728,0.99195589,5.45E-06,0.121474702,1.77E-07,0.00309,0.0876,0.0000502
651,1.78E-05,0.967180244,1.00E-07,1.00E-07,0.96219898,1.00E-07,1.00E-07,0.969526398,0.991230526,5.16E-07,0.208889973,6.91E-07,0.00156,0.113,0.000128
652,2.11E-05,0.967174626,1.00E-07,1.00E-07,0.962569625,1.00E-07,1.00E-07,0.974408237,0.992478659,1.00E-07,0.330970436,3.08E-06,0.00083,0.153,0.000369
653,2.72E-05,0.967044224,1.00E-07,1.00E-07,0.963257629,1.00E-07,1.00E-07,0.979454836,0.994519163,1.00E-07,0.438911769,1.63E-05,0.000466,0.206,0.00119
654,3.82E-05,0.966825199,1.00E-07,1.00E-07,0.964101655,1.00E-07,1.00E-07,0.982703138,0.995261987,1.00E-07,0.488275226,0.000106907,0.000274,0.284,0.00452
655,5.53E-05,0.966569144,1.00E-07,1.00E-07,0.964919314,1.00E-07,1.00E-07,0.982919079,0.993819851,1.00E-07,0.500428407,0.000968253,0.000168,0.362,0.0225
656,7.29E-05,0.96633336,1.00E-07,1.99E-07,0.965538521,1.00E-07,1.00E-07,0.980146683,0.991487797,1.00E-07,0.509288936,0.0147426,0.000107,0.43,0.105
657,7.43E-05,0.966170528,1.00E-07,1.90E-06,0.96582741,1.00E-07,1.00E-07,0.975630036,0.990521164,1.00E-07,0.528202825,0.438780339,0.0000667,0.48,0.368
658,6.04E-05,0.966119665,1.00E-07,7.04E-07,0.965717202,1.00E-07,1.00E-07,0.971172673,0.991938149,1.00E-07,0.5608756,0.970841281,0.0000462,0.516,0.681
659,4.66E-05,0.966199827,1.00E-07,2.10E-07,0.965213417,1.00E-07,1.00E-07,0.968350967,0.994492691,1.00E-07,0.612591269,0.984777888,0.0000311,0.552,0.842
660,3.79E-05,0.966407441,1.00E-07,1.29E-07,0.964393274,1.00E-07,1.00E-07,0.96796359,0.995812276,1.00E-07,0.69547276,0.97762842,0.0000211,0.602,0.934
661,3.39E-05,0.966717497,1.00E-07,1.12E-07,0.963390258,1.00E-07,1.00E-07,0.969844789,0.994721566,1.00E-07,0.815835061,0.995077325,0.0000144,0.688,0.985
662,3.34E-05,0.967088241,1.00E-07,1.23E-07,0.962369641,1.00E-07,1.00E-07,0.973003245,0.992441727,1.00E-07,0.930203317,0.98841959,0.0000109,0.798,0.988
663,3.64E-05,0.967468617,1.00E-07,1.61E-07,0.96150027,1.00E-07,1.00E-07,0.976020007,0.991324986,1.00E-07,0.975530096,0.972204397,0.00000716,0.898,0.968
664,4.37E-05,0.967807089,1.00E-07,2.50E-07,0.960927629,1.00E-07,1.00E-07,0.977611488,0.992413607,1.00E-07,0.97062457,0.977114132,0.00000492,0.95,0.957
665,5.69E-05,0.968060376,1.00E-07,4.71E-07,0.960752062,1.00E-07,1.00E-07,0.977164158,0.994339445,1.00E-07,0.960773208,0.986421955,0.00000338,0.953,0.963
666,7.42E-05,0.968200582,1.00E-07,1.17E-06,0.961014529,1.00E-07,1.00E-07,0.974982449,0.994779983,1.00E-07,0.961517255,0.98546512,0.00000268,0.949,0.978
667,8.24E-05,0.968219514,1.00E-07,4.87E-06,0.961690947,1.00E-07,1.00E-07,0.972112169,0.993133567,1.00E-07,0.969794669,0.982624034,0.00000191,0.951,0.987
668,6.81E-05,0.96812947,1.00E-07,9.04E-06,0.962695306,1.00E-07,1.00E-07,0.969854439,0.991445418,1.00E-07,0.97828504,0.983890875,0.00000171,0.959,0.983
669,4.70E-05,0.967960503,1.00E-07,2.07E-06,0.963891196,1.00E-07,1.00E-07,0.969235659,0.992226173,1.00E-07,0.982135973,0.98383699,0.0000012,0.974,0.964
670,3.20E-05,0.967754804,1.00E-07,8.29E-07,0.965110678,1.00E-07,1.00E-07,0.970643985,0.995401575,1.00E-07,0.980884385,0.97977426,5.93E-07,0.985,0.937
671,2.32E-05,0.967559357,1.00E-07,4.77E-07,0.966178481,1.00E-07,1.00E-07,0.973707843,0.997925709,1.00E-07,0.976938059,0.977541976,9.17E-07,0.99,0.912
672,1.81E-05,0.967418243,1.00E-07,3.43E-07,0.966938354,1.00E-07,1.00E-07,0.97741493,0.997131228,1.00E-07,0.972973997,0.981289462,5.42E-07,0.991,0.901
673,1.53E-05,0.967365756,1.00E-07,2.92E-07,0.967277282,1.00E-07,1.00E-07,0.980448006,0.99431348,1.00E-07,0.970406065,0.986336546,4.28E-07,0.988,0.909
674,1.39E-05,0.967421467,1.00E-07,2.89E-07,0.96714326,1.00E-07,1.00E-07,0.981665205,0.993431556,1.00E-07,0.969339768,0.985424571,2.79E-07,0.984,0.934
675,1.35E-05,0.967587827,1.00E-07,3.30E-07,0.966553161,1.00E-07,1.00E-07,0.98055434,0.9955979,1.00E-07,0.96929954,0.978994511,5.53E-07,0.981,0.967
676,1.38E-05,0.967850521,1.00E-07,4.40E-07,0.96558923,1.00E-07,1.00E-07,0.977441062,0.996728713,1.00E-07,0.969907608,0.974702086,1.76E-07,0.981,0.989
677,1.49E-05,0.968181365,1.00E-07,7.10E-07,0.964385269,1.00E-07,1.00E-07,0.973338838,0.993714882,1.00E-07,0.971108553,0.977489581,1.65E-07,0.98,0.992
678,1.68E-05,0.968543228,1.00E-07,1.48E-06,0.963105658,1.00E-07,1.00E-07,0.969537173,0.991427802,1.00E-07,0.973007681,0.983897186,2.45E-07,0.979,0.979
679,1.96E-05,0.968896172,1.00E-07,4.29E-06,0.961921374,1.00E-07,1.00E-07,0.967146648,0.994909237,1.00E-07,0.975583223,0.986721428,2.92E-07,0.978,0.963
680,2.30E-05,0.969203839,1.00E-07,8.29E-06,0.960987015,1.00E-07,1.00E-07,0.96677407,0.995502699,1.00E-07,0.978464927,0.983977436,3.91E-09,0.976,0.955
681,2.63E-05,0.969439067,1.00E-07,3.53E-06,0.960421783,1.00E-07,1.00E-07,0.968385847,0.993115577,1.00E-07,0.980903228,0.980489857,6.79E-08,0.973,0.958
682,2.88E-05,0.969587834,1.00E-07,1.66E-06,0.960296168,1.00E-07,1.00E-07,0.971348351,0.977864385,1.00E-07,0.982022508,0.980302889,3.88E-08,0.97,0.97
683,2.96E-05,0.969650934,1.00E-07,1.05E-06,0.960624993,1.00E-07,1.00E-07,0.974624309,0.528499234,1.00E-07,0.981294196,0.981131134,2.62E-07,0.97,0.982
684,2.90E-05,0.969643168,1.00E-07,8.07E-07,0.961366841,1.00E-07,1.00E-07,0.977097339,0.104708646,1.00E-07,0.978920424,0.978568168,1.14E-07,0.971,0.992
685,2.80E-05,0.969590288,1.00E-07,7.14E-07,0.962429596,1.00E-07,1.00E-07,0.977948347,0.020342294,1.00E-07,0.975807236,0.974222132,9.10E-08,0.975,0.995
686,2.74E-05,0.969524296,1.00E-07,7.01E-07,0.963681633,1.00E-07,1.00E-07,0.976944636,0.004961905,1.00E-07,0.973138598,0.975041212,4.76E-07,0.979,0.994
687,2.78E-05,0.969477943,1.00E-07,7.52E-07,0.964967815,1.00E-07,1.00E-07,0.974506075,0.001466439,1.00E-07,0.971869542,0.98307214,2.19E-07,0.983,0.991
688,2.97E-05,0.969479324,1.00E-07,8.81E-07,0.96612888,1.00E-07,1.00E-07,0.971518958,0.000502931,1.00E-07,0.972414496,0.989566013,-3.85E-08,0.986,0.989
689,3.37E-05,0.969547393,1.00E-07,1.14E-06,0.967021984,1.00E-07,1.00E-07,0.969000632,0.000194179,1.00E-07,0.974572642,0.984595578,2.30E-08,0.989,0.987
690,4.06E-05,0.969689006,1.00E-07,1.66E-06,0.967539537,1.00E-07,1.00E-07,0.967767698,8.26E-05,1.00E-07,0.977614378,0.972678861,1.06E-07,0.991,0.985
691,5.19E-05,0.969897837,1.00E-07,2.85E-06,0.967623264,1.00E-07,1.00E-07,0.968212444,3.82E-05,1.00E-07,0.980500624,0.968794849,1.35E-07,0.99,0.984
692,6.84E-05,0.970155255,1.00E-07,5.85E-06,0.967271065,1.00E-07,1.00E-07,0.970218828,1.90E-05,1.00E-07,0.982246829,0.97736616,1.06E-07,0.989,0.984
693,8.74E-05,0.970433048,1.00E-07,9.87E-06,0.966535558,1.00E-07,1.00E-07,0.973210299,1.00E-05,1.00E-07,0.982344409,0.984316974,-9.01E-08,0.987,0.985
694,9.77E-05,0.970697518,1.00E-07,6.13E-06,0.965514769,1.00E-07,1.00E-07,0.976314774,5.61E-06,1.00E-07,0.981008085,0.978022775,1.70E-07,0.985,0.988
695,9.03E-05,0.970914385,1.00E-07,2.85E-06,0.964336995,1.00E-07,1.00E-07,0.978621401,3.30E-06,1.00E-07,0.979057362,0.970516205,-4.58E-08,0.984,0.991
696,7.35E-05,0.97105378,1.00E-07,1.58E-06,0.963142705,1.00E-07,1.00E-07,0.979467749,2.04E-06,1.00E-07,0.977493646,0.975785127,4.11E-09,0.984,0.993
697,5.82E-05,0.971094606,1.00E-07,1.06E-06,0.962066472,1.00E-07,1.00E-07,0.978656695,1.31E-06,1.00E-07,0.977039893,0.981107075,9.06E-08,0.985,0.991
698,4.77E-05,0.97102761,1.00E-07,8.12E-07,0.961221304,1.00E-07,1.00E-07,0.976509248,8.80E-07,1.00E-07,0.977871289,0.974276262,-2.89E-09,0.985,0.986
699,4.13E-05,0.97085673,1.00E-07,7.01E-07,0.960686937,1.00E-07,1.00E-07,0.973731609,6.14E-07,1.00E-07,0.979588237,0.978994433,3.52E-07,0.985,0.978
700,3.81E-05,0.970598531,1.00E-07,6.69E-07,0.960502765,1.00E-07,1.00E-07,0.971164458,4.44E-07,1.00E-07,0.981366623,0.995172615,1.48E-07,0.983,0.969
701,3.72E-05,0.970279882,1.00E-07,7.02E-07,0.960665546,1.00E-07,1.00E-07,0.969522118,3.33E-07,1.00E-07,0.982219702,0.984682018,9.99E-08,0.981,0.962
702,3.85E-05,0.96993428,1.00E-07,8.08E-07,0.961131617,1.00E-07,1.00E-07,0.969203796,2.59E-07,1.00E-07,0.981335464,0.991111309,1.21E-07,0.98,0.959
703,4.19E-05,0.969597401,1.00E-07,1.03E-06,0.961823187,1.00E-07,1.00E-07,0.970209323,2.09E-07,1.00E-07,0.978419457,0.975877566,4.36E-07,0.978,0.959
704,4.78E-05,0.969302538,1.00E-07,1.45E-06,0.962638112,1.00E-07,1.00E-07,0.972158352,1.74E-07,1.00E-07,0.973895233,0.582845695,-7.07E-08,0.977,0.965
705,5.67E-05,0.969076553,1.00E-07,2.35E-06,0.963462327,1.38E-07,1.00E-07,0.974401036,1.51E-07,1.00E-07,0.968820709,0.017667307,1.29E-07,0.973,0.972
706,6.93E-05,0.968936811,1.00E-07,4.41E-06,0.964183742,3.19E-07,1.00E-07,0.976200975,1.35E-07,1.00E-07,0.964529842,0.001007295,-4.94E-10,0.97,0.978
707,8.60E-05,0.968889439,1.00E-07,9.03E-06,0.964706048,9.28E-07,1.00E-07,0.976951855,1.26E-07,1.00E-07,0.962177573,0.000102721,1.59E-07,0.967,0.984
708,0.000106104,0.968929022,1.00E-07,1.28E-05,0.964960655,3.41E-06,1.00E-07,0.976364041,1.23E-07,1.00E-07,0.962391628,1.49E-05,-9.88E-08,0.965,0.987
709,0.000127328,0.969039719,1.00E-07,8.79E-06,0.964915038,6.33E-06,1.00E-07,0.974552446,1.24E-07,1.00E-07,0.965127204,2.74E-06,-3.51E-07,0.962,0.988
710,0.000146269,0.969197606,1.00E-07,5.18E-06,0.964576254,4.03E-06,1.00E-07,0.97199107,1.30E-07,1.00E-07,0.96970705,6.03E-07,2.57E-08,0.962,0.987
711,0.000160512,0.969373929,1.00E-07,3.48E-06,0.963989153,3.00E-06,1.00E-07,0.969357318,1.36E-07,1.00E-07,0.974989487,1.53E-07,-2.12E-07,0.962,0.986
712,0.000170386,0.96953887,1.00E-07,2.69E-06,0.963229747,3.00E-06,1.00E-07,0.967331227,1.37E-07,1.00E-07,0.979626128,1.00E-07,1.38E-07,0.963,0.985
713,0.000178413,0.969665291,1.00E-07,2.34E-06,0.962394906,3.81E-06,1.00E-07,0.966416774,1.24E-07,1.00E-07,0.98239157,1.00E-07,1.33E-07,0.965,0.986
714,0.000187665,0.969732034,1.04E-07,2.24E-06,0.961590132,5.66E-06,1.00E-07,0.966826121,1.00E-07,1.00E-07,0.982539345,1.00E-07,-3.17E-08,0.967,0.987
715,0.000200874,0.969726353,2.64E-07,2.34E-06,0.960917127,7.74E-06,1.00E-07,0.968439495,1.00E-07,1.00E-07,0.980068786,1.00E-07,-2.71E-07,0.967,0.989
716,0.000220484,0.96964518,8.08E-07,2.64E-06,0.960462652,6.77E-06,1.00E-07,0.970838903,1.00E-07,1.00E-07,0.975760079,1.00E-07,2.42E-07,0.966,0.991
717,0.000249103,0.969495077,1.86E-06,3.23E-06,0.960289682,4.41E-06,1.00E-07,0.973408935,1.00E-07,1.00E-07,0.970926203,1.00E-07,9.09E-08,0.965,0.992
718,0.000290053,0.969290973,1.48E-06,4.28E-06,0.960431447,2.99E-06,1.00E-07,0.975490187,1.00E-07,1.00E-07,0.966987673,1.00E-07,2.04E-07,0.961,0.993
719,0.000347981,0.969053869,9.87E-07,6.20E-06,0.960888561,2.34E-06,1.00E-07,0.97655408,1.00E-07,1.00E-07,0.965057612,1.00E-07,-1.23E-07,0.957,0.993
720,0.000429598,0.96880792,8.07E-07,9.88E-06,0.96162924,2.13E-06,1.00E-07,0.976350182,1.00E-07,1.00E-07,0.965674783,1.00E-07,-5.44E-08,0.951,0.993
721,0.000544626,0.968577253,7.98E-07,1.76E-05,0.962592474,2.25E-06,1.00E-07,0.974975975,1.00E-07,1.00E-07,0.968717805,1.00E-07,9.72E-08,0.944,0.992
722,0.000706922,0.968382956,9.23E-07,3.52E-05,0.963693886,2.79E-06,1.00E-07,0.972844534,1.00E-07,1.00E-07,0.973467555,1.00E-07,-5.19E-08,0.937,0.992
723,0.000935505,0.968240683,1.22E-06,7.42E-05,0.964834038,4.09E-06,1.00E-07,0.970565875,1.00E-07,1.00E-07,0.97877731,1.00E-07,6.53E-08,0.933,0.992
724,0.001254569,0.968159019,1.83E-06,0.000122059,0.965908457,6.61E-06,1.00E-07,0.968787129,1.00E-07,1.00E-07,0.983327612,1.00E-07,-4.88E-08,0.932,0.991
725,0.001690399,0.968138775,2.98E-06,0.000117938,0.966818517,7.65E-06,1.00E-07,0.968040083,1.00E-07,1.00E-07,0.985944222,1.00E-07,-3.79E-07,0.935,0.992
726,0.002261944,0.968173235,4.73E-06,8.99E-05,0.967482035,4.46E-06,1.00E-07,0.96862815,1.00E-07,1.00E-07,0.985922507,1.00E-07,2.13E-07,0.938,0.991
727,0.002962961,0.968249294,5.99E-06,7.05E-05,0.967842285,2.20E-06,1.00E-07,0.970565657,1.00E-07,1.00E-07,0.983253085,1.00E-07,6.91E-08,0.944,0.99
728,0.003741607,0.968349298,5.78E-06,5.92E-05,0.967874197,1.23E-06,1.00E-07,0.973571979,1.00E-07,1.00E-07,0.978641517,1.00E-07,3.37E-07,0.951,0.99
729,0.004496776,0.968453358,5.14E-06,5.16E-05,0.967586863,7.88E-07,1.00E-07,0.977120796,1.00E-07,1.00E-07,0.973295518,1.00E-07,4.24E-07,0.959,0.991
730,0.005109978,0.96854184,4.89E-06,4.55E-05,0.967022027,5.66E-07,1.00E-07,0.980542242,1.00E-07,1.00E-07,0.968567598,1.00E-07,2.82E-07,0.967,0.992
731,0.005499755,0.968597754,5.20E-06,4.00E-05,0.966248891,4.46E-07,1.00E-07,0.983165649,1.00E-07,1.00E-07,0.965596531,1.00E-07,-9.42E-08,0.971,0.993
732,0.005656001,0.968608774,6.09E-06,3.54E-05,0.965356134,3.80E-07,1.00E-07,0.98447341,1.00E-07,1.00E-07,0.965055555,1.00E-07,4.73E-07,0.974,0.993
733,0.005631112,0.96856849,7.23E-06,3.22E-05,0.964442176,3.48E-07,1.00E-07,0.984222682,1.00E-07,1.00E-07,0.96704057,1.00E-07,2.72E-08,0.974,0.991
734,0.005505727,0.968476918,7.28E-06,3.06E-05,0.963605146,3.41E-07,1.00E-07,0.98249602,1.00E-07,1.00E-07,0.971081357,1.00E-07,1.99E-07,0.971,0.988
735,0.005357839,0.968340207,5.54E-06,3.09E-05,0.96293365,3.55E-07,1.00E-07,0.979666769,1.00E-07,1.00E-07,0.976249274,1.00E-07,2.28E-08,0.967,0.984
736,0.005247933,0.968169608,3.58E-06,3.35E-05,0.962499108,3.95E-07,1.00E-07,0.976297502,1.00E-07,1.00E-07,0.981345938,1.00E-07,-5.27E-08,0.96,0.981
737,0.005217535,0.967979851,2.28E-06,3.95E-05,0.962350136,4.70E-07,1.00E-07,0.973009836,1.00E-07,1.00E-07,0.9851599,1.00E-07,-8.09E-08,0.952,0.979
738,0.005293473,0.967787173,1.53E-06,5.10E-05,0.962509134,6.02E-07,1.00E-07,0.970362795,1.00E-07,1.00E-07,0.986756118,1.00E-07,1.55E-07,0.943,0.979
739,0.005492027,0.96760725,1.09E-06,7.18E-05,0.962971087,8.34E-07,1.00E-07,0.968761771,1.00E-07,1.00E-07,0.985725256,1.00E-07,3.53E-07,0.932,0.981
740,0.005819332,0.967453296,8.21E-07,0.000103892,0.963704456,1.24E-06,1.00E-07,0.96840454,1.00E-07,1.00E-07,0.982301594,1.00E-07,1.63E-08,0.924,0.984
741,0.006266229,0.967334493,6.51E-07,0.000127358,0.964654024,1.92E-06,1.00E-07,0.969262651,1.00E-07,1.00E-07,0.977293763,1.00E-07,-3.19E-07,0.913,0.988
742,0.006798472,0.967254907,5.40E-07,0.000108018,0.965745478,2.61E-06,1.00E-07,0.971095755,1.00E-07,1.00E-07,0.971852334,1.00E-07,-8.32E-09,0.908,0.991
743,0.007349512,0.967213176,4.68E-07,7.22E-05,0.966891734,2.51E-06,1.00E-07,0.973498006,1.00E-07,1.00E-07,0.967167066,1.00E-07,5.49E-07,0.907,0.993
744,0.007830097,0.967202783,4.25E-07,4.76E-05,0.968000423,1.81E-06,1.00E-07,0.97597362,1.00E-07,1.00E-07,0.964196091,1.00E-07,9.75E-08,0.91,0.993
745,0.008163948,0.96721289,4.03E-07,3.38E-05,0.968982053,1.22E-06,1.00E-07,0.97803219,1.00E-07,1.00E-07,0.963488123,1.00E-07,8.59E-08,0.917,0.992
746,0.008330547,0.967229642,3.99E-07,2.62E-05,0.969758153,8.70E-07,1.00E-07,0.979285,1.00E-07,1.00E-07,0.965108847,1.00E-07,-2.84E-07,0.927,0.989
747,0.008376247,0.967237805,4.16E-07,2.21E-05,0.970268579,6.67E-07,1.00E-07,0.979518101,1.00E-07,1.00E-07,0.968656021,1.00E-07,2.94E-07,0.934,0.987
748,0.008383538,0.967222531,4.54E-07,2.01E-05,0.970477124,5.49E-07,1.00E-07,0.978722144,1.00E-07,1.00E-07,0.973346431,1.00E-07,2.70E-07,0.931,0.985
749,0.008428562,0.967171053,5.21E-07,1.97E-05,0.970374732,4.82E-07,1.00E-07,0.977073083,1.00E-07,1.00E-07,0.978165438,1.00E-07,4.43E-07,0.908,0.988
750,0.008552615,0.967074121,6.27E-07,2.05E-05,0.969979885,4.48E-07,1.00E-07,0.974874747,1.00E-07,1.00E-07,0.982069134,1.00E-07,4.43E-08,0.859,0.991
751,0.008746525,0.966927042,7.85E-07,2.30E-05,0.969336215,4.38E-07,1.00E-07,0.972484705,1.00E-07,1.00E-07,0.984212456,1.00E-07,6.25E-07,NaN,0.994
752,0.008938784,0.966730251,1.01E-06,2.75E-05,0.96850771,4.49E-07,1.00E-07,0.970244758,1.00E-07,1.00E-07,0.984151322,1.00E-07,-2.76E-07,NaN,0.994
753,0.008995234,0.966489107,1.31E-06,3.55E-05,0.967571995,4.82E-07,1.00E-07,0.968429271,1.00E-07,1.00E-07,0.981954332,1.00E-07,6.19E-07,NaN,0.991
754,0.008760956,0.966213221,1.67E-06,4.96E-05,0.966612786,5.41E-07,1.00E-07,0.96721574,1.00E-07,1.00E-07,0.978180615,1.00E-07,-4.60E-08,NaN,0.983
755,0.008156554,0.965915356,2.03E-06,7.56E-05,0.965712365,6.35E-07,1.40E-07,0.966675439,1.00E-07,1.00E-07,0.973729805,1.00E-07,-6.90E-08,NaN,0.973
756,0.007254024,0.965610043,2.31E-06,0.000125189,0.964944762,7.78E-07,2.74E-07,0.966779671,1.00E-07,1.00E-07,0.969618694,1.00E-07,-2.81E-07,NaN,0.962
757,0.006234142,0.96531206,2.41E-06,0.000215803,0.964370176,9.96E-07,7.06E-07,0.967417435,1.00E-07,1.00E-07,0.966755957,1.00E-07,9.82E-07,NaN,0.955
758,0.005269143,0.965034963,2.28E-06,0.000330859,0.964030911,1.33E-06,3.38E-06,0.968421066,1.00E-07,1.00E-07,0.965768161,1.00E-07,7.59E-07,NaN,0.955
759,0.004453845,0.964789818,1.96E-06,0.000366006,0.963948959,1.86E-06,0.00032775,0.969596603,1.00E-07,1.00E-07,0.966898546,1.00E-07,2.50E-10,NaN,0.959
760,0.003812043,0.964584263,1.58E-06,0.000312089,0.964125173,2.67E-06,5.07E-06,0.970754966,1.00E-07,1.00E-07,0.969977373,1.00E-07,0.00000127,NaN,0.969
761,0.003329827,0.964421946,1.22E-06,0.000257518,0.964539933,3.86E-06,1.77E-06,0.971739311,1.00E-07,1.00E-07,0.974456154,1.00E-07,5.26E-07,NaN,0.98
762,0.002981422,0.964302329,9.22E-07,0.000230713,0.965155122,5.39E-06,1.14E-06,0.972444122,1.00E-07,1.00E-07,0.979500983,1.00E-07,-2.88E-07,NaN,0.99
763,0.002741962,0.964221104,6.73E-07,0.000231766,0.965917504,6.82E-06,9.93E-07,0.972823327,1.00E-07,1.00E-07,0.984141008,1.00E-07,-1.68E-08,NaN,0.995
764,0.002591868,0.964170926,4.69E-07,0.00026394,0.966763103,7.62E-06,1.06E-06,0.972886823,1.00E-07,1.00E-07,0.987457551,1.00E-07,2.42E-09,NaN,0.994
765,0.002517464,0.964142394,3.10E-07,0.000345553,0.96762236,7.71E-06,1.38E-06,0.972687726,1.00E-07,1.00E-07,0.98877999,1.00E-07,-7.25E-07,NaN,0.991
766,0.002510273,0.964125222,1.96E-07,0.000534592,0.968425798,7.47E-06,2.26E-06,0.97230445,1.00E-07,1.00E-07,0.987837807,1.00E-07,0.00000103,NaN,0.985
767,0.002566017,0.964109456,1.22E-07,0.00102165,0.969109775,7.24E-06,5.19E-06,0.971822168,1.00E-07,1.00E-07,0.984820641,1.00E-07,2.92E-07,NaN,0.98
768,0.002683526,0.964086617,1.00E-07,0.002359873,0.96962186,7.18E-06,2.60E-05,0.971317296,1.00E-07,1.00E-07,0.980326188,1.00E-07,-1.93E-07,NaN,0.977
769,0.002863573,0.964050642,1.00E-07,0.003256884,0.969925302,7.31E-06,8.86E-05,0.970847207,1.00E-07,1.00E-07,0.975215987,1.00E-07,3.49E-07,NaN,0.978
770,0.003107507,0.963998519,1.00E-07,0.0016358,0.970002138,7.54E-06,9.52E-06,0.970445744,1.00E-07,1.00E-07,0.970427814,1.00E-07,2.52E-07,NaN,0.983
